2025 Federal Election House of Representatives Distribution of Preferences By Division [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:02 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NSW,145,Richmond,0,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,0
NSW,145,Richmond,0,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,0
NSW,145,Richmond,1,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,27859
NSW,145,Richmond,1,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,26.54
NSW,145,Richmond,1,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,76
NSW,145,Richmond,1,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,7.78
NSW,145,Richmond,1,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,31997
NSW,145,Richmond,1,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,30.49
NSW,145,Richmond,1,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,96
NSW,145,Richmond,1,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,9.83
NSW,145,Richmond,1,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,2105
NSW,145,Richmond,1,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,2.01
NSW,145,Richmond,1,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,351
NSW,145,Richmond,1,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,35.93
NSW,145,Richmond,1,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,5763
NSW,145,Richmond,1,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,5.49
NSW,145,Richmond,1,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,54
NSW,145,Richmond,1,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,5.53
NSW,145,Richmond,1,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,4079
NSW,145,Richmond,1,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,3.89
NSW,145,Richmond,1,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,81
NSW,145,Richmond,1,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,8.29
NSW,145,Richmond,1,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,2105
NSW,145,Richmond,1,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,2.01
NSW,145,Richmond,1,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,53
NSW,145,Richmond,1,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,5.42
NSW,145,Richmond,1,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,25885
NSW,145,Richmond,1,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,24.66
NSW,145,Richmond,1,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,90
NSW,145,Richmond,1,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,9.21
NSW,145,Richmond,1,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,1681
NSW,145,Richmond,1,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,1.6
NSW,145,Richmond,1,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,62
NSW,145,Richmond,1,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,6.35
NSW,145,Richmond,1,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,1,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,1,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,-977
NSW,145,Richmond,1,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,-100
NSW,145,Richmond,1,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,3478
NSW,145,Richmond,1,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,3.31
NSW,145,Richmond,1,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,114
NSW,145,Richmond,1,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,11.67
NSW,145,Richmond,2,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,27996
NSW,145,Richmond,2,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,26.68
NSW,145,Richmond,2,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,137
NSW,145,Richmond,2,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,8.15
NSW,145,Richmond,2,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,32212
NSW,145,Richmond,2,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,30.69
NSW,145,Richmond,2,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,215
NSW,145,Richmond,2,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,12.79
NSW,145,Richmond,2,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,2315
NSW,145,Richmond,2,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,2.21
NSW,145,Richmond,2,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,210
NSW,145,Richmond,2,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,12.49
NSW,145,Richmond,2,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,6000
NSW,145,Richmond,2,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,5.72
NSW,145,Richmond,2,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,237
NSW,145,Richmond,2,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,14.1
NSW,145,Richmond,2,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,4224
NSW,145,Richmond,2,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,4.02
NSW,145,Richmond,2,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,145
NSW,145,Richmond,2,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,8.63
NSW,145,Richmond,2,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,2222
NSW,145,Richmond,2,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,2.12
NSW,145,Richmond,2,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,117
NSW,145,Richmond,2,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,6.96
NSW,145,Richmond,2,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,26259
NSW,145,Richmond,2,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,25.02
NSW,145,Richmond,2,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,374
NSW,145,Richmond,2,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,22.25
NSW,145,Richmond,2,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,0
NSW,145,Richmond,2,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,0
NSW,145,Richmond,2,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,-1681
NSW,145,Richmond,2,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,-100
NSW,145,Richmond,2,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,2,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,2,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,2,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,2,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,3724
NSW,145,Richmond,2,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,3.55
NSW,145,Richmond,2,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,246
NSW,145,Richmond,2,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,14.63
NSW,145,Richmond,3,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,28140
NSW,145,Richmond,3,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,26.81
NSW,145,Richmond,3,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,144
NSW,145,Richmond,3,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,6.48
NSW,145,Richmond,3,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,32411
NSW,145,Richmond,3,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,30.88
NSW,145,Richmond,3,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,199
NSW,145,Richmond,3,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,8.96
NSW,145,Richmond,3,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,2503
NSW,145,Richmond,3,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,2.38
NSW,145,Richmond,3,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,188
NSW,145,Richmond,3,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,8.46
NSW,145,Richmond,3,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,6771
NSW,145,Richmond,3,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,6.45
NSW,145,Richmond,3,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,771
NSW,145,Richmond,3,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,34.7
NSW,145,Richmond,3,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,4532
NSW,145,Richmond,3,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,4.32
NSW,145,Richmond,3,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,308
NSW,145,Richmond,3,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,13.86
NSW,145,Richmond,3,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,145,Richmond,3,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,145,Richmond,3,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,-2222
NSW,145,Richmond,3,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,-100
NSW,145,Richmond,3,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,26643
NSW,145,Richmond,3,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,25.39
NSW,145,Richmond,3,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,384
NSW,145,Richmond,3,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,17.28
NSW,145,Richmond,3,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,0
NSW,145,Richmond,3,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,0
NSW,145,Richmond,3,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,0
NSW,145,Richmond,3,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,0
NSW,145,Richmond,3,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,3,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,3,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,3,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,3,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,3952
NSW,145,Richmond,3,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,3.77
NSW,145,Richmond,3,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,228
NSW,145,Richmond,3,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,10.26
NSW,145,Richmond,4,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,28404
NSW,145,Richmond,4,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,27.06
NSW,145,Richmond,4,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,264
NSW,145,Richmond,4,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,10.55
NSW,145,Richmond,4,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,32691
NSW,145,Richmond,4,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,31.15
NSW,145,Richmond,4,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,280
NSW,145,Richmond,4,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,11.19
NSW,145,Richmond,4,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,4,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,4,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,-2503
NSW,145,Richmond,4,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,-100
NSW,145,Richmond,4,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,7140
NSW,145,Richmond,4,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,6.8
NSW,145,Richmond,4,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,369
NSW,145,Richmond,4,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,14.74
NSW,145,Richmond,4,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,4846
NSW,145,Richmond,4,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,4.62
NSW,145,Richmond,4,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,314
NSW,145,Richmond,4,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,12.54
NSW,145,Richmond,4,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,145,Richmond,4,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,145,Richmond,4,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,145,Richmond,4,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,145,Richmond,4,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,27037
NSW,145,Richmond,4,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,25.76
NSW,145,Richmond,4,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,394
NSW,145,Richmond,4,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,15.74
NSW,145,Richmond,4,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,0
NSW,145,Richmond,4,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,0
NSW,145,Richmond,4,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,0
NSW,145,Richmond,4,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,0
NSW,145,Richmond,4,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,4,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,4,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,4,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,4,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,4834
NSW,145,Richmond,4,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,4.61
NSW,145,Richmond,4,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,882
NSW,145,Richmond,4,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,35.24
NSW,145,Richmond,5,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,28674
NSW,145,Richmond,5,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,27.32
NSW,145,Richmond,5,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,270
NSW,145,Richmond,5,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,5.59
NSW,145,Richmond,5,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,32902
NSW,145,Richmond,5,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,31.35
NSW,145,Richmond,5,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,211
NSW,145,Richmond,5,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,4.36
NSW,145,Richmond,5,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,5,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,5,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,5,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,5,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,10020
NSW,145,Richmond,5,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.55
NSW,145,Richmond,5,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,2880
NSW,145,Richmond,5,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,59.58
NSW,145,Richmond,5,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,5573
NSW,145,Richmond,5,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,5.31
NSW,145,Richmond,5,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,727
NSW,145,Richmond,5,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,15.04
NSW,145,Richmond,5,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,145,Richmond,5,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,145,Richmond,5,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,145,Richmond,5,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,145,Richmond,5,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,27783
NSW,145,Richmond,5,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,26.47
NSW,145,Richmond,5,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,746
NSW,145,Richmond,5,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,15.43
NSW,145,Richmond,5,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,0
NSW,145,Richmond,5,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,0
NSW,145,Richmond,5,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,0
NSW,145,Richmond,5,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,0
NSW,145,Richmond,5,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,5,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,5,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,5,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,5,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,0
NSW,145,Richmond,5,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,0
NSW,145,Richmond,5,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,-4834
NSW,145,Richmond,5,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,-100
NSW,145,Richmond,6,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,30639
NSW,145,Richmond,6,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,29.19
NSW,145,Richmond,6,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,1965
NSW,145,Richmond,6,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,35.26
NSW,145,Richmond,6,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,34027
NSW,145,Richmond,6,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,32.42
NSW,145,Richmond,6,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,1125
NSW,145,Richmond,6,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Percent,20.19
NSW,145,Richmond,6,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,6,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,6,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,6,3,41972,LOUGHREY,Kevin,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,6,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Count,11529
NSW,145,Richmond,6,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Preference Percent,10.99
NSW,145,Richmond,6,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1509
NSW,145,Richmond,6,4,41907,MYE,Ian,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,27.08
NSW,145,Richmond,6,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Count,0
NSW,145,Richmond,6,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Preference Percent,0
NSW,145,Richmond,6,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Count,-5573
NSW,145,Richmond,6,5,42068,McMAHON,Vivian Mac,HMP,Legalise Cannabis Party,N,N,Transfer Percent,-100
NSW,145,Richmond,6,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,145,Richmond,6,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,145,Richmond,6,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,145,Richmond,6,6,41700,PETERKIN,Phillip Byron,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,145,Richmond,6,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Count,28757
NSW,145,Richmond,6,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Preference Percent,27.4
NSW,145,Richmond,6,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Count,974
NSW,145,Richmond,6,7,41958,HONE,Kimberly,NP,The Nationals,N,N,Transfer Percent,17.48
NSW,145,Richmond,6,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Count,0
NSW,145,Richmond,6,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Preference Percent,0
NSW,145,Richmond,6,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Count,0
NSW,145,Richmond,6,8,41674,WILLIS,Ian Cherry,LTP,Libertarian,N,N,Transfer Percent,0
NSW,145,Richmond,6,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Count,0
NSW,145,Richmond,6,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Preference Percent,0
NSW,145,Richmond,6,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Count,0
NSW,145,Richmond,6,9,41986,McKENZIE,James Ian,IND,Independent,N,N,Transfer Percent,0
NSW,145,Richmond,6,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Count,0
NSW,145,Richmond,6,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Preference Percent,0
NSW,145,Richmond,6,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Count,0
NSW,145,Richmond,6,10,42073,CURTIN,Richard,GRPF,Gerard Rennick People First,N,N,Transfer Percent,0
NSW,145,Richmond,7,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Count,32027
NSW,145,Richmond,7,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Preference Percent,30.52
NSW,145,Richmond,7,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Count,1388
NSW,145,Richmond,7,1,41348,NOLAN,Mandy,GRN,The Greens,N,N,Transfer Percent,12.04
NSW,145,Richmond,7,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Count,35436
NSW,145,Richmond,7,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Preference Percent,33.76
NSW,145,Richmond,7,2,41432,ELLIOT,Justine,ALP,Labor,Y,Y,Transfer Count,1409
